timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
221,0.875952808344099,csto,1y,1.86850614285114,0.432552902666594,2.278421377231,6.47981717043683,1.14161401216397,175.635943883071,0.866121309608999
222,0.862190154141659,csto,1y,1.85640519535218,0.409236203451456,2.30180932988445,5.88692127945453,1.15983695150815,165.967901037124,0.862165553957244
223,0.857391308412317,csto,1y,1.84283402367725,0.412668745793868,2.33140270079644,5.56941243032332,1.16632859487666,146.349289735792,0.853070457926095
224,0.863961758234163,csto,1y,1.83167431704456,0.422899281983287,2.35014274198586,5.36746295371052,1.15745863803496,148.434298986557,0.854114796383658
225,0.869780576105974,csto,1y,1.8360794973093,0.419997972321932,2.34117004303133,5.45095952355116,1.14971525861962,150.539908920486,0.855149163266116
226,0.889964016185689,csto,1y,1.87251608852538,0.370195740175769,2.32107684066534,6.10635627070065,1.12364093582785,141.893284651622,0.850768287324034
227,0.897949547150811,csto,1y,1.92031936889349,0.339003093152971,2.30690080108111,7.68582081493882,1.11364831484463,148.310088911818,0.854053148836033
228,0.891694279014833,csto,1y,1.94437936720257,0.362687769450086,2.27334616141485,9.54706805731191,1.1214605986985,183.160313489662,0.868998738166195
229,0.894428177858166,csto,1y,1.97092412811407,0.36665166662999,2.22891438730736,11.7689369135813,1.11803275517844,187.844109034123,0.870709299183472
230,0.901841996760803,csto,1y,1.99851087035046,0.334841967514852,2.21058308622208,13.813411815422,1.10884168578505,182.658866955672,0.868812053624164
231,0.914385476748897,csto,1y,2.03497713019163,0.290329128649619,2.19907960669965,17.5999776296504,1.09363066827735,199.626856204785,0.874765601414147
232,0.919173778847255,csto,1y,2.08220079707304,0.257092354362411,2.17141072018212,30.1868027985529,1.08793355838992,209.10382401063,0.877797551191648
233,0.919873961050412,csto,1y,2.11963172474929,0.234442379615708,2.13554071133773,64.1173781758591,1.08710545394512,235.601747643983,0.885365321730522
234,0.916930244512478,csto,1y,2.14966001140086,0.228616672845953,2.09287059701163,11037.7477148597,1.09059550165857,253.5836212555,0.889870877573749
235,0.917206624874197,csto,1y,2.16218260678304,0.225972863329399,2.07222717371328,-168.785226922654,1.09026687431216,297.0814223813,0.899180946240755
236,0.932403825627667,csto,1y,2.20566392476491,0.200081661492004,2.04479475250128,-40.7373512940954,1.07249667205819,273.259110037996,0.894329580503415
237,0.932038962241145,csto,1y,2.25753306219137,0.194407318570292,2.04204398465632,-17.8581912336128,1.07291652013714,247.452553470464,0.888384730425629
238,0.923943349415394,csto,1y,2.27912482311671,0.192344651765703,2.10987368739133,-9.59204934807791,1.08231743930267,209.837306818863,0.878024366457492
239,0.926067120826975,csto,1y,2.27532621767271,0.151883020745223,2.13829262259626,-6.21779390318381,1.07983533537721,210.521983892244,0.878235114417916
240,0.947688583121285,csto,1y,2.26989089157497,0.126118860801968,2.15604806097243,-4.6347432143006,1.05519895228285,315.959438845652,0.902668738405505
241,0.941022784877409,csto,1y,2.27634079544903,0.179838561549493,2.168738827165,-4.0060230065511,1.06267352509458,434.034052131148,0.919575136642771
242,0.922805863842954,csto,1y,2.26805754852369,0.215069534792145,2.20684489360885,-3.79733146702426,1.08365154490412,460.094992099632,0.922506006057441
243,0.925224220184529,csto,1y,2.26158492503303,0.247329020342299,2.24035195664197,-3.6309970895945,1.08081909031797,483.805414024388,0.924993717597561
244,0.925717033198204,csto,1y,2.26665710874993,0.235158053584714,2.218215066497,-3.70106771861077,1.08024370745903,439.257241219095,0.920180392717566
245,0.936492362085066,csto,1y,2.32236273674275,0.221406026043576,2.14222147484674,-4.24473779512423,1.06781436825981,265.309826053145,0.892582098020146
246,0.928952069382675,csto,1y,2.35451326347058,0.179094251614307,2.06284705667374,-4.81145746445193,1.07648180456128,318.185621534336,0.903061633592201
247,0.935619494008064,csto,1y,2.39618440373905,0.143847732171398,1.99523924048951,-5.68599673178959,1.06881056498314,312.870523994184,0.902117412194903
248,0.954853275448541,csto,1y,2.48238795490134,0.176294307893991,2.03625203470207,-7.44771871596542,1.04728132134254,253.341505609151,0.889813116602959
249,0.90209856030417,csto,1y,2.48515501600368,0.166153458641987,2.02526973305556,-7.65742962044601,1.10852632295835,299.376914983621,0.899620706692807
250,0.907150272343847,csto,1y,2.53640143228505,0.18783691896084,2.00189832356732,-8.93640932805904,1.1023531938278,172.700991760715,0.864952672625
251,0.869045940082017,csto,1y,2.52048406667896,0.205518463112961,2.04597321705741,-8.20912782872259,1.15068715458889,178.60081829049,0.867274958327595
