timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
186,0.686713128931541,photo,3y,0.18158729526843,1.2544114058053,5.50056320112088,11.9096680274968,1.4562121472119,25.0973384116561,0.669052111953149
187,0.68557251278524,photo,3y,0.1822148366744,1.27839757701143,5.50131094689506,10.2171876356156,1.4586349092926,27.2363140330697,0.680352814448835
188,0.694055628573905,photo,3y,0.183670155019815,1.25844077412723,5.40256755648411,9.33840496075851,1.44080670025647,27.4098563445384,0.681217747752145
189,0.686083303540035,photo,3y,0.183780025215092,1.26673094865759,5.40809860762965,9.03929797120534,1.45754895191331,28.2400589271624,0.685256878611
190,0.681438521254109,photo,3y,0.184991288781696,1.2184506804522,5.22013757174374,10.2184819810712,1.46748381374099,25.7258093797536,0.672501394360611
191,0.708917810126967,photo,3y,0.194731096409563,1.18333874373307,4.72412426895013,18.6715943680512,1.41060075754184,20.6246598563696,0.640684628185286
192,0.716759155610479,photo,3y,0.200008905666135,1.10060800680436,4.29717056898456,48.152128973253,1.39516878462233,27.0462113569507,0.679396891377118
193,0.712082349891962,photo,3y,0.201963376314982,1.06256785329199,4.12027717408096,104.873346259754,1.40433195704362,30.6201370706353,0.69601012437946
194,0.724829537709854,photo,3y,0.204292625915468,1.02943961277188,3.94247977548597,-589.896027890924,1.37963472509628,32.6462526000671,0.704319591243065
195,0.72078589836218,photo,3y,0.205183870467109,0.993840366795979,3.84060100213318,-88.0511522416557,1.38737453420256,35.375805099421,0.714480579963525
196,0.717007532936447,photo,3y,0.205208228790923,0.970169138877871,3.80751120972699,-51.9019841861645,1.39468548664277,35.8589542131018,0.71616964085964
197,0.71340082509533,photo,3y,0.205672518144155,0.973031486107973,3.79271545912982,-67.0870618356007,1.40173653410952,33.8066603399974,0.708773726637926
198,0.711537506921594,photo,3y,0.205831261169831,0.976880569023014,3.79034597256767,-79.2801001881151,1.40540729093314,34.0703432570554,0.709757315795486
199,0.716607642493798,photo,3y,0.205724428807083,0.97596838583013,3.79356590903414,-73.1149471185069,1.39546376664362,35.3681665116389,0.714453627140738
200,0.713316243152169,photo,3y,0.205802518417785,0.969866064792314,3.78108581744991,-64.9016134243545,1.40190274594192,34.8259118552944,0.712520040585788
201,0.717617310428793,photo,3y,0.209263787088771,0.898720358189933,3.5212306276233,-24.9020978753079,1.39350038727811,30.1620385885369,0.694028958826146
202,0.739765483443865,photo,3y,0.217126278601711,0.857736878169097,3.27439910151881,-13.0397886688184,1.35177974963721,28.5190003470159,0.686578652445456
203,0.726596334911679,photo,3y,0.217453727178704,0.795762146668857,3.15831124482874,-9.29100195463834,1.37627999475328,35.1708425461694,0.71375464376197
204,0.716008965801195,photo,3y,0.217073908740522,0.78188530246265,3.15879603760971,-8.74466970225889,1.39663055598896,35.8063667407634,0.715987286462091
205,0.716159062761816,photo,3y,0.218580209250959,0.797389323389099,3.13264937374999,-10.1411936853538,1.39633784168502,33.1923411840034,0.706441721553843
206,0.73565087682586,photo,3y,0.223238913515978,0.763855503050811,3.10117943038584,-15.1963990660843,1.3593404582276,32.6224075615083,0.704225845121867
207,0.758163173622363,photo,3y,0.230739529682847,0.620682772805622,3.08812661125615,-25.4139750294506,1.31897727928697,33.5397771807694,0.707767658990624
208,0.750998494253575,photo,3y,0.233218808099643,0.604876922637346,3.02855605548918,-36.4935621679782,1.33156059253342,40.9707318485013,0.732346899895437
209,0.765696578451462,photo,3y,0.23842905521625,0.560455451057285,2.95362541507722,-288.352880354392,1.30600035071646,41.1584751294816,0.732888633531843
210,0.763859812968524,photo,3y,0.240983730043449,0.56611798834498,2.89730259716878,77.7327966919978,1.309140738945,46.855730314596,0.747891371832933
211,0.775135768746529,photo,3y,0.245229623081115,0.564213934369296,2.8571759785198,24.0559005870383,1.2900965744583,46.5736930084364,0.747207941305114
212,0.793459007587011,photo,3y,0.251603663899986,0.521143007386035,2.83615452194591,13.492875659836,1.26030455315026,48.8328660781703,0.752530443989259
213,0.768049605170027,photo,3y,0.252185615292009,0.540326147414231,2.8294440320309,12.1425890180448,1.3019992371178,54.5177623787649,0.764559400445043
214,0.767516864290364,photo,3y,0.25238957617441,0.554708318645142,2.83233852934065,11.4071063648832,1.30290296738247,55.4052721388462,0.766283325787305
215,0.762662025735157,photo,3y,0.253213752779639,0.505681839732781,2.76432244639732,14.2155557504606,1.31119679000153,50.4373315042802,0.756111405196657
216,0.767013983933438,photo,3y,0.254326628819111,0.460828948444845,2.6927678685298,18.2892896071392,1.30375719471469,52.1587203331349,0.759784939822983
217,0.768837336082748,photo,3y,0.254452764966514,0.456499593678985,2.68513435245419,18.7733051574573,1.30066524226702,55.7831267477034,0.767005894393283
218,0.768546117630932,photo,3y,0.253496203481892,0.437877750993228,2.70446145720127,22.8226195208693,1.30115809196009,56.5762977970328,0.768501177769645
219,0.767745344834172,photo,3y,0.254770862560477,0.444703222329137,2.67398646095312,19.4584656436587,1.30251522425837,51.6082813521111,0.758628435275828
