"Year","VT_df","Tt_df","df_name","variavel"
"1986-02",0.952606149786634,0.826364046270741,"df_1y","npp"
"1986-03",0.877564413993648,0.825350774352169,"df_1y","npp"
"1986-04",0.872500637523448,0.824337502433597,"df_1y","npp"
"1986-05",0.815347442755601,0.82332423051503,"df_1y","npp"
"1986-06",0.825702406138346,0.822310958596458,"df_1y","npp"
"1986-07",0.861344879160558,0.821297686677886,"df_1y","npp"
"1986-08",0.825271769136673,0.820284414759319,"df_1y","npp"
"1986-09",0.84872368012159,0.819271142840747,"df_1y","npp"
"1986-10",0.86200525681422,0.818257870922175,"df_1y","npp"
"1986-11",0.893009239167303,0.817244599003608,"df_1y","npp"
"1986-12",0.895332490839994,0.816231327085036,"df_1y","npp"
"1987-01",0.931768834197845,0.815218055166464,"df_1y","npp"
"1987-02",0.870320222851468,0.814204783247897,"df_1y","npp"
"1987-03",0.87367092310687,0.813191511329325,"df_1y","npp"
"1987-04",0.812996064470194,0.812178239410753,"df_1y","npp"
"1987-05",0.826557977392009,0.811164967492187,"df_1y","npp"
"1987-06",0.793661520591908,0.810151695573614,"df_1y","npp"
"1987-07",0.77524709613315,0.809138423655042,"df_1y","npp"
"1987-08",0.805606463146402,0.808125151736476,"df_1y","npp"
"1987-09",0.718195472245531,0.807111879817904,"df_1y","npp"
"1987-10",0.699232495527041,0.806098607899332,"df_1y","npp"
"1987-11",0.649496762656957,0.805085335980765,"df_1y","npp"
"1987-12",0.574840900292196,0.804072064062193,"df_1y","npp"
"1988-01",0.678010027515282,0.803058792143621,"df_1y","npp"
"1988-02",0.71483063471143,0.802045520225054,"df_1y","npp"
"1988-03",0.632310154393974,0.801032248306482,"df_1y","npp"
"1988-04",0.719686861704472,0.80001897638791,"df_1y","npp"
"1988-05",0.66099385374609,0.799005704469343,"df_1y","npp"
"1988-06",0.669493989264139,0.797992432550771,"df_1y","npp"
"1988-07",0.628938611622094,0.50799013129915,"df_1y","npp"
"1988-08",0.520123965274401,0.505461150675785,"df_1y","npp"
"1988-09",0.374740725442013,0.502932170052413,"df_1y","npp"
"1988-10",0.387862680255508,0.500403189429048,"df_1y","npp"
"1988-11",0.454222246711488,0.497874208805684,"df_1y","npp"
"1988-12",0.527081205259884,0.495345228182312,"df_1y","npp"
"1989-01",0.543040312937905,0.492816247558947,"df_1y","npp"
"1989-02",0.689024570988415,0.490287266935583,"df_1y","npp"
"1989-03",0.649819069333694,0.487758286312211,"df_1y","npp"
"1989-04",0.654130464189548,0.485229305688846,"df_1y","npp"
"1989-05",0.677762922505586,0.482700325065481,"df_1y","npp"
"1989-06",0.755480491755239,0.48017134444211,"df_1y","npp"
"1989-07",0.727883353127722,0.477642363818745,"df_1y","npp"
"1989-08",0.629886602269903,0.47511338319538,"df_1y","npp"
"1989-09",0.55313742923101,0.472584402572009,"df_1y","npp"
"1989-10",0.577632521842227,0.470055421948644,"df_1y","npp"
"1989-11",0.542637269095853,0.467526441325279,"df_1y","npp"
"1989-12",0.491712483138901,0.464997460701908,"df_1y","npp"
"1990-01",0.455576636186033,0.462468480078543,"df_1y","npp"
"1990-02",0.427694541196358,0.459939499455178,"df_1y","npp"
"1990-03",0.417180484925278,0.457410518831806,"df_1y","npp"
"1990-04",0.434340147577952,0.454881538208442,"df_1y","npp"
"1990-05",0.396574538656915,0.452352557585077,"df_1y","npp"
"1990-06",0.381114219808719,0.449823576961705,"df_1y","npp"
"1990-07",0.39820823431062,0.447294596338341,"df_1y","npp"
"1990-08",0.364953637226049,0.444765615714976,"df_1y","npp"
"1990-09",0.32914540740457,0.442236635091604,"df_1y","npp"
"1990-10",0.303944832810299,0.439707654468239,"df_1y","npp"
"1990-11",0.307064148068777,0.437178673844875,"df_1y","npp"
"1990-12",0.366655905610803,0.434649693221503,"df_1y","npp"
"1991-01",0.394805393253098,0.432120712598138,"df_1y","npp"
"1991-02",0.45064715842671,0.429591731974773,"df_1y","npp"
"1991-03",0.451576650225356,0.427062751351402,"df_1y","npp"
"1991-04",0.43094831535151,0.424533770728037,"df_1y","npp"
"1991-05",0.412225230678647,0.422004790104672,"df_1y","npp"
"1991-06",0.38830540782967,0.419475809481301,"df_1y","npp"
"1991-07",0.375254548370281,0.416946828857936,"df_1y","npp"
"1991-08",0.389117763316865,0.414417848234571,"df_1y","npp"
"1991-09",0.364379276567428,0.4118888676112,"df_1y","npp"
"1991-10",0.341998612418184,0.409359886987835,"df_1y","npp"
"1991-11",0.310591839107385,0.40683090636447,"df_1y","npp"
"1991-12",0.307623543729128,0.404301925741098,"df_1y","npp"
"1992-01",0.310333409422103,0.401772945117734,"df_1y","npp"
"1992-02",0.286846461233276,0.399243964494369,"df_1y","npp"
"1992-03",0.355254377036374,0.396714983870997,"df_1y","npp"
"1992-04",0.344378757067561,0.394186003247632,"df_1y","npp"
"1992-05",0.299343767508195,0.391657022624268,"df_1y","npp"
"1992-06",0.298520782911715,0.389128042000896,"df_1y","npp"
"1992-07",0.257991392002573,0.386599061377531,"df_1y","npp"
"1992-08",0.341295854436399,0.384070080754167,"df_1y","npp"
"1992-09",0.320822230201932,0.381541100130795,"df_1y","npp"
"1992-10",0.314630735737126,0.37901211950743,"df_1y","npp"
"1992-11",0.310235861236555,0.376483138884065,"df_1y","npp"
"1992-12",0.314007564419223,0.373954158260694,"df_1y","npp"
"1993-01",0.383145435138965,0.371425177637329,"df_1y","npp"
"1993-02",0.432445914319252,0.368896197013964,"df_1y","npp"
"1993-03",0.454177055185514,0.366367216390593,"df_1y","npp"
"1993-04",0.42189049577673,0.363838235767228,"df_1y","npp"
"1993-05",0.355711442805902,0.361309255143863,"df_1y","npp"
"1993-06",0.342967916042434,0.358780274520492,"df_1y","npp"
"1993-07",0.307824665175503,0.356251293897127,"df_1y","npp"
"1993-08",0.322753392760254,0.353722313273762,"df_1y","npp"
"1993-09",0.285225611450376,0.35119333265039,"df_1y","npp"
"1993-10",0.302445874726368,0.348664352027026,"df_1y","npp"
"1993-11",0.300749223679563,0.346135371403661,"df_1y","npp"
"1993-12",0.287750779046478,0.343606390780289,"df_1y","npp"
"1994-01",0.349192936617929,0.341077410156925,"df_1y","npp"
"1994-02",0.35310803948341,0.33854842953356,"df_1y","npp"
"1994-03",0.385472182045369,0.336019448910188,"df_1y","npp"
"1994-04",0.370430556407909,0.333490468286823,"df_1y","npp"
"1994-05",0.353647707084768,0.330961487663459,"df_1y","npp"
"1994-06",0.342932335085681,0.328432507040087,"df_1y","npp"
"1994-07",0.300251572564254,0.325903526416722,"df_1y","npp"
"1994-08",0.310697929736725,0.323374545793358,"df_1y","npp"
"1994-09",0.275704771019715,0.320845565169986,"df_1y","npp"
"1994-10",0.236811493215293,0.318316584546621,"df_1y","npp"
"1994-11",0.205635034218883,0.315787603923256,"df_1y","npp"
"1994-12",0.233559708676793,0.313258623299885,"df_1y","npp"
"1995-01",0.223005217149936,0.31072964267652,"df_1y","npp"
"1995-02",0.213540458892429,0.308200662053155,"df_1y","npp"
"1995-03",0.212530847763876,0.305671681429784,"df_1y","npp"
"1995-04",0.271588886119924,0.303142700806419,"df_1y","npp"
"1995-05",0.307998887717395,0.300613720183054,"df_1y","npp"
"1995-06",0.296953959399056,0.298084739559682,"df_1y","npp"
"1995-07",0.284560649730117,0.295555758936318,"df_1y","npp"
"1995-08",0.273895337015459,0.293026778312953,"df_1y","npp"
"1995-09",0.257620234679803,0.290497797689581,"df_1y","npp"
"1995-10",0.241591722269506,0.287968817066217,"df_1y","npp"
"1995-11",0.271157977277289,0.285439836442852,"df_1y","npp"
"1995-12",0.295538273369515,0.28291085581948,"df_1y","npp"
"1996-01",0.323814064280191,0.280381875196115,"df_1y","npp"
"1996-02",0.352759480144595,0.277852894572751,"df_1y","npp"
"1996-03",0.413694830904023,0.275323913949379,"df_1y","npp"
"1996-04",0.391567228741579,0.272794933326014,"df_1y","npp"
"1996-05",0.414276257101334,0.27026595270265,"df_1y","npp"
"1996-06",0.353847760876531,0.267736972079278,"df_1y","npp"
"1996-07",0.351041419046524,0.265207991455913,"df_1y","npp"
