YEAR,PID,OC,g1,sla_random,wd_random,sla_ocp,wd_ocp,g1_ocp
1987,5987,0.03324524463585099,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0007714297064869105,0.026916303189843994,0.2732414696333352
1988,5987,0.044287896156758697,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0010276657340727853,0.03585675045116509,0.36400062521397425
1989,5987,0.033692142966616864,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0007817996301228593,0.027278124890892867,0.2769145109363151
1990,5987,0.03238270983603792,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0007514152660836956,0.026217970287263276,0.26615232714416653
1991,5987,0.027247219269296474,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0006322502539455244,0.022060129891228592,0.22394391493018784
1992,5987,0.01814100118031394,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0004209476383523703,0.014687474653445243,0.1491002360615406
1993,5987,0.0325261545623808,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0007547437879325152,0.02633410725023408,0.2673312941894207
1994,5987,0.02788764564481952,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0006471108433714014,0.022578637445712407,0.2292075562706748
1995,5987,0.023887868266951988,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0005542991609061761,0.019340303007996638,0.1963335298977082
1996,5987,0.03753947303858517,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0008710738929741604,0.030393033619127357,0.3085355783865301
1997,5987,0.03342104063395727,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0007755089141061095,0.027058632669937133,0.2746863306173455
1998,5987,0.040525955489545684,8.218964024066082,0.02320421205909902,0.8096286697441837,0.000940372865077026,0.03281097543311287,0.3330813702094793
1999,5987,0.031915615802351166,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0007405767170744882,0.025839797566124024,0.2623132980854392
2000,5987,0.04137368720514476,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0009600438115750109,0.03349732333431331,0.340048846682048
2001,5987,0.029180061778526962,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0006771003414065497,0.023625014600801884,0.23982987797773883
2002,5987,0.024245951429767758,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0005626081985509461,0.01963021740276496,0.1992766025305148
2003,5987,0.0406611568412539,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0009435101059127402,0.032920438323644004,0.33419258525517426
2004,5987,0.03296098816021089,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0007648337589469855,0.026686160997605332,0.27090517588644136
2005,5987,0.023708489319130784,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0005501368137619949,0.019195072669092043,0.19485922077889087
2006,5987,0.02949797725100524,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0006844773194468043,0.023882408081875563,0.24244281380873176
2007,5987,0.021683966087309804,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0005031593473722484,0.017555960618046627,0.17821973717066825
2008,5987,0.025666152614396642,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0005955628480056584,0.020780052998645156,0.21094918497391563
2009,5987,0.020987143327205828,8.218964024066082,0.02320421205909902,0.8096286697441837,0.000486990124279189,0.016991792933736177,0.17249257597422324
2010,5987,0.036445137563239666,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0008456807005404485,0.02950702824396951,0.2995412744844062
2011,5987,0.0297166303913029,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0006895509932816592,0.024059435932990147,0.24423991610258733
2012,5987,0.0383299298433922,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0008894158202964607,0.031033010110493517,0.3150323144278174
