date,npp,photo,ar,lai,f5,evapm,cleaf,cwood,croot,csap,cheart,csto,ctotal,wue,climate
1979-01,1.78656796846711,2.57431605937945,0.833782611848524,7.35555241481091,0.897082923526854,1.65978445408888,0.262176285094188,34.4419125503193,0.345203004119782,3.87288275833561,30.5690297919837,23.730998425826,58.7802902653593,0.007189229317511,1y
1979-02,1.69381185159323,2.39702317241145,0.74775478506687,6.65912790014416,0.873009528157206,1.83741199060723,0.226344377139766,32.4118522582548,0.299249010181234,3.36885560857279,29.042996649682,24.9101505320713,57.8475961776472,0.00718919335012,1y
1979-03,1.83062224082943,2.65714999316737,0.876776302377191,7.98256299719643,0.917364391781541,1.49992422079417,0.27951653960668,32.6218274502555,0.368874722483228,4.10174514492787,28.5200823053276,22.3633785120903,55.6335972244356,0.009390096605761,1y
1979-04,1.72482146548156,2.42563195798816,0.743151242408623,6.54420220770142,0.890790998591182,1.74781289514175,0.229756093947524,30.4706908273664,0.302924106461731,3.37646694040667,27.0942238869597,25.2747931899368,56.2781642177125,0.009130560651254,1y
1979-05,1.57880959254392,2.44692336883621,0.949912474671035,7.88507063608631,0.900290347189674,1.65690439180221,0.272514273776588,33.3551724023279,0.363785629728065,4.29862745854813,29.0565449437798,20.5385891298688,54.5300614357014,0.008117453847565,1y
1979-06,1.59011381783949,2.35301798189301,0.833368373949418,7.45172266175433,0.876798408459479,1.71429339225251,0.249506679801415,31.7772126584881,0.331837432118227,3.79558423938727,27.9816284191008,20.8751084141474,53.2336651845551,0.006530963981411,1y
1979-07,1.64107517476865,2.51987282766795,0.949412282172194,8.03742300982109,0.875276592283798,1.72019683742071,0.277503781965386,34.6900031775298,0.369122801697551,4.35068739029363,30.3393157872362,19.7701745531421,55.1068043143348,0.0045189471683,1y
1979-08,1.64568582478867,2.48210922973395,0.898003289368248,7.58738380408847,0.84098709647219,1.86386073327209,0.256608814733079,34.9808599180459,0.340346211331174,4.03756608945428,30.9432938285916,20.9661871222552,56.5440020663654,0.004398821311137,1y
1979-09,1.86112197715025,2.66877910157474,0.846750038179995,7.19331696079541,0.875025954486504,1.8131543305868,0.257550796806197,35.2719177903554,0.338841139145621,3.85739541859095,31.4145223717644,23.0868599072237,58.9551696335309,0.005097998712116,1y
1979-10,1.71182725746517,2.39957943024595,0.741123837467339,6.66833200151033,0.83915050908771,1.97485279540169,0.224304577811882,31.7206550891699,0.296973236735759,3.23422350275113,28.4864315864188,25.3436873626429,57.5856202663604,0.005552913860055,1y
1979-11,1.79049921298905,2.70674400508745,0.979352207019429,8.18168404560129,0.893764014948257,1.72534655066314,0.284143621023334,36.2239874673468,0.37666622408428,4.45860532829542,31.7653821390513,21.5954035658837,58.4802008783381,0.005597191077461,1y
1979-12,1.88802605775239,2.63306040983549,0.786151347913934,7.33321638382292,0.905645951956057,1.69117840915726,0.246742612925733,33.2482336390611,0.324429408908283,3.57198171138775,29.6762519276733,25.9032131514902,59.7226188123853,0.007353619667961,1y
1980-01,1.75227676806991,2.45696237263328,0.746995948966516,6.74901179858375,0.882432152843316,1.71212807049067,0.238345836804229,32.5506382744325,0.314182109824228,3.43457852954517,29.1160597448873,25.2935451346922,58.3967113557532,0.007635742026376,1y
1980-02,1.5966317433031,2.53892124566809,1.04721960598393,8.23811934099065,0.873932311030104,1.83136102141464,0.286350561270969,36.1964074782867,0.385128414767986,4.5712782419689,31.6251292363177,20.1898754822423,57.0577619365679,0.004578368323861,1y
1980-03,1.80900355286899,2.61451917211882,0.84295314291758,7.48524490066165,0.902767928065696,1.61097653857761,0.267055210445733,35.0228790407209,0.350671641579325,3.87418043749375,31.1486986032271,22.3721282211539,58.0127341138998,0.009143992196682,1y
1980-04,1.79764812722297,2.44256454614509,0.667486865130496,6.45234304237818,0.89269910676501,1.72623149843073,0.221782598420507,32.2832821384937,0.290206471555953,3.08059460657084,29.2026875319228,26.1736774225049,58.9689486309751,0.007903008847957,1y
1980-05,1.48629750676919,2.30417078718139,0.910255482297402,6.99933468401024,0.870083337317354,1.75252545701437,0.254740162933889,35.7642272499497,0.341440459539009,4.13316935946305,31.6310578904866,20.7975708673948,57.1579787398174,0.006738966751442,1y
1980-06,1.67821294366049,2.47521409403502,0.849174823102892,7.70468408789497,0.892213422834052,1.67196996929742,0.259402424531288,35.2095855453756,0.342616126131267,3.92117217293158,31.288413372444,20.5753261904567,56.3869302864949,0.006024606965584,1y
1980-07,1.6443689676391,2.43105032109956,0.84316969436089,7.46226231374861,0.866554083611444,1.71935689977783,0.25572978239191,34.2935160670211,0.33881541477707,3.88602837532658,30.4074876916945,21.3521673149047,56.2402285790949,0.005920116324667,1y
1980-08,1.77545097971382,2.63374915603532,0.917609699432645,7.84594467324175,0.874675069812323,1.6693497365279,0.27914125471611,36.4313409265256,0.369257074221481,4.23758537007217,32.1937555564534,21.862315069078,58.9420543245412,0.005425162735952,1y
1980-09,1.74127179944352,2.51317286896387,0.832888093421857,7.27086136674797,0.845751569869877,1.82733957936841,0.246521467958988,34.0988291906214,0.327183526278326,3.73306446185075,30.3657647287707,23.650190271364,58.3227244562227,0.005094362347619,1y
1980-10,1.8265860410436,2.66895382544908,0.898306641767488,7.57368439837232,0.875356926181991,1.71482363561277,0.270524424434188,37.2644028773381,0.357342183564623,4.1578801289129,33.1065227484252,23.1745845364731,61.06685402181,0.005876579110007,1y
1980-11,1.86041669572375,2.60253164764793,0.78087377850626,7.04058601173607,0.883173393740673,1.74970865793264,0.250791519730812,33.7012074973417,0.329579792789206,3.40098775945377,30.3002197378879,25.8468357112131,60.1284145210748,0.007124525014206,1y
1980-12,1.71385602056028,2.57657780814311,0.93156661051862,7.76769415290299,0.887485446066608,1.74377838005754,0.263943268376728,35.1970960518209,0.350734833380214,4.24937721479982,30.9477188370211,22.9455164449544,58.7572905985323,0.006773420010382,1y
1981-01,1.88328878762554,2.67358953514491,0.827926490062076,7.77271997835206,0.916593913405277,1.54760930892575,0.26276243648011,34.0414671548508,0.345696013126068,3.89975052280019,30.1417166320506,24.3172464052694,58.9671720097264,0.008911251454071,1y
1981-02,1.95469500579088,2.66759431254925,0.745355419887067,7.12868538919855,0.916365945844294,1.57079960567756,0.247679885910522,31.1511279293666,0.324937540992937,3.40271751563883,27.7484104137277,27.1819845441442,58.9057299004142,0.009901425446242,1y
